"","Plot ID","Long","Lat","UTM east","UTM north","UTM east of lower left","UTM north of lower left","Mean CHM"
"217","CPER_048",-104.748858,40.818931,521179.132776354,4518687.34326181,521000,4518000,8.98099980354309e-05
"218","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"219","CPER_046",-104.747096,40.817297,521328.248022399,4518506.38648252,521000,4518000,8.98099980354309e-05
"220","CPER_046",-104.747096,40.817297,521328.248022399,4518506.38648252,521000,4518000,8.98099980354309e-05
"221","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"222","CPER_046",-104.747096,40.817297,521328.248022399,4518506.38648252,521000,4518000,8.98099980354309e-05
"223","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"224","CPER_045",-104.750288,40.817292,521059.057215331,4518505.05967122,521000,4518000,8.98099980354309e-05
"225","CPER_045",-104.750288,40.817292,521059.057215331,4518505.05967122,521000,4518000,8.98099980354309e-05
"226","CPER_045",-104.750288,40.817292,521059.057215331,4518505.05967122,521000,4518000,8.98099980354309e-05
"227","CPER_006",-104.748078,40.814769,521246.239067415,4518225.52460413,521000,4518000,8.98099980354309e-05
"228","CPER_006",-104.748078,40.814769,521246.239067415,4518225.52460413,521000,4518000,8.98099980354309e-05
"229","CPER_006",-104.748078,40.814769,521246.239067415,4518225.52460413,521000,4518000,8.98099980354309e-05
"230","CPER_045",-104.750288,40.817292,521059.057215331,4518505.05967122,521000,4518000,8.98099980354309e-05
"231","CPER_045",-104.750288,40.817292,521059.057215331,4518505.05967122,521000,4518000,8.98099980354309e-05
"232","CPER_045",-104.750288,40.817292,521059.057215331,4518505.05967122,521000,4518000,8.98099980354309e-05
"233","CPER_046",-104.747096,40.817297,521328.248022399,4518506.38648252,521000,4518000,8.98099980354309e-05
"234","CPER_046",-104.747096,40.817297,521328.248022399,4518506.38648252,521000,4518000,8.98099980354309e-05
