"","V1","V2","V3"
"head","EcoStructure","UTM east lower left","UTM north lower left"
"","1.36383154943194","461000","3113000"
"","2.67925867816874","461000","3114000"
"","1.43561961425757","461000","3115000"
"","2.80106551650446","462000","3098000"
"","3.0570128224875","462000","3099000"
"","0.652921715118923","462000","3100000"
"","3.17822274870516","462000","3101000"
"","4.83243090161441","462000","3102000"
"","2.54560014304921","462000","3103000"
"","3.35374906511755","462000","3104000"
"","7.41336941398441","462000","3105000"
"","7.69498282787827","462000","3106000"
"","12.3544707535634","462000","3107000"
"","13.4342320303316","462000","3108000"
"","11.8215035366782","462000","3109000"
"","7.23664236828019","462000","3110000"
"","0.75271517313335","462000","3111000"
"","0.549107257670462","462000","3112000"
"","1.56382557849487","462000","3113000"
"","0.0719424482365418","463000","3099000"
"","1.06012896844933","463000","3100000"
"","1.92658735420939","463000","3101000"
"","2.80123249678011","463000","3102000"
"","2.64072164468368","463000","3103000"
"","3.32320124162656","463000","3104000"
"","6.97887604655473","463000","3105000"
"","6.64179062569704","463000","3106000"
"","1.84834343334","463000","3107000"
"","5.24752791426289","463000","3108000"
"","5.02242226360451","463000","3109000"
"","1.06450210626965","463000","3110000"
"","2.64272535832285","463000","3111000"
"","0.923485786921957","463000","3112000"
"","0.00765948030735836","463000","3113000"
"","0.476983361451536","464000","3100000"
"","2.46100404319873","464000","3101000"
"","1.14026785103775","464000","3102000"
"","1.34699228439361","464000","3103000"
"","0","464000","3104000"
"","0.356612192347923","464000","3105000"
"","0.787526708688382","464000","3106000"
"","0.013778451285622","464000","3107000"
"","0.652176848488022","464000","3108000"
"","0.194389901913731","464000","3109000"
"","1.53120506382971","464000","3110000"
"","2.62349567687144","464000","3111000"
"","0.0577667190153508","464000","3112000"
"","0.0899453398180397","464000","3113000"
