"","plot ID","Long","Lat","UTM east","UTM north","UTM east of lower left","UTM north of lower left","Mean CHM"
"235","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"236","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"237","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"238","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"239","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"240","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"241","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"242","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"243","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"244","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"245","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"246","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"247","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"248","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"249","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"250","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"251","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"252","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"253","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"254","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"255","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"256","OSBS_005",-82.025578,29.696569,400783.12844297,3285603.45283246,4e+05,3285000,11.8234425159761
"257","OSBS_005",-82.025578,29.696569,400783.12844297,3285603.45283246,4e+05,3285000,11.8234425159761
"258","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"259","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"260","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"261","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
