"","plot ID","Long","Lat","UTM east","UTM north","UTM east of lower left","UTM north of lower left","Mean CHM"
"357","STER_016",-103.030754,40.463856,666956.579583773,4481105.14175602,666000,4481000,0.0260915894005298
"358","STER_010",-103.030496,40.460611,666986.493500721,4480745.40379678,666000,4480000,0.0109974097342492
"359","STER_016",-103.030754,40.463856,666956.579583773,4481105.14175602,666000,4481000,0.0260915894005298
"360","STER_016",-103.030754,40.463856,666956.579583773,4481105.14175602,666000,4481000,0.0260915894005298
"361","STER_031",-103.011685,40.470725,668556.209352388,4481903.9205334,668000,4481000,0.0238912294380664
"362","STER_031",-103.011685,40.470725,668556.209352388,4481903.9205334,668000,4481000,0.0238912294380664
"363","STER_028",-103.018333,40.473273,667986.24753517,4482174.09504514,667000,4482000,0.0211841195456981
"364","STER_028",-103.018333,40.473273,667986.24753517,4482174.09504514,667000,4482000,0.0211841195456981
"365","STER_028",-103.018333,40.473273,667986.24753517,4482174.09504514,667000,4482000,0.0211841195456981
"366","STER_028",-103.018333,40.473273,667986.24753517,4482174.09504514,667000,4482000,0.0211841195456981
"367","STER_031",-103.011685,40.470725,668556.209352388,4481903.9205334,668000,4481000,0.0238912294380664
"368","STER_031",-103.011685,40.470725,668556.209352388,4481903.9205334,668000,4481000,0.0238912294380664
"369","STER_028",-103.018333,40.473273,667986.24753517,4482174.09504514,667000,4482000,0.0211841195456981
"370","STER_028",-103.018333,40.473273,667986.24753517,4482174.09504514,667000,4482000,0.0211841195456981
"371","STER_031",-103.011685,40.470725,668556.209352388,4481903.9205334,668000,4481000,0.0238912294380664
"372","STER_031",-103.011685,40.470725,668556.209352388,4481903.9205334,668000,4481000,0.0238912294380664
"373","STER_026",-103.0243,40.474713,667476.812556816,4482322.60536237,667000,4482000,0.0211841195456981
"374","STER_026",-103.0243,40.474713,667476.812556816,4482322.60536237,667000,4482000,0.0211841195456981
"375","STER_029",-103.011749,40.468561,668556.196258583,4481663.57282413,668000,4481000,0.0238912294380664
"376","STER_029",-103.011749,40.468561,668556.196258583,4481663.57282413,668000,4481000,0.0238912294380664
"377","STER_026",-103.0243,40.474713,667476.812556816,4482322.60536237,667000,4482000,0.0211841195456981
"378","STER_026",-103.0243,40.474713,667476.812556816,4482322.60536237,667000,4482000,0.0211841195456981
"379","STER_029",-103.011749,40.468561,668556.196258583,4481663.57282413,668000,4481000,0.0238912294380664
"380","STER_029",-103.011749,40.468561,668556.196258583,4481663.57282413,668000,4481000,0.0238912294380664
"381","STER_029",-103.011749,40.468561,668556.196258583,4481663.57282413,668000,4481000,0.0238912294380664
"382","STER_029",-103.011749,40.468561,668556.196258583,4481663.57282413,668000,4481000,0.0238912294380664
"383","STER_026",-103.0243,40.474713,667476.812556816,4482322.60536237,667000,4482000,0.0211841195456981
"384","STER_026",-103.0243,40.474713,667476.812556816,4482322.60536237,667000,4482000,0.0211841195456981
"385","STER_027",-103.018821,40.480827,667926.046863519,4483011.73527646,667000,4483000,0.0744448983259201
"386","STER_027",-103.018821,40.480827,667926.046863519,4483011.73527646,667000,4483000,0.0744448983259201
"387","STER_027",-103.018821,40.480827,667926.046863519,4483011.73527646,667000,4483000,0.0744448983259201
"388","STER_027",-103.018821,40.480827,667926.046863519,4483011.73527646,667000,4483000,0.0744448983259201
"389","STER_027",-103.018821,40.480827,667926.046863519,4483011.73527646,667000,4483000,0.0744448983259201
"390","STER_027",-103.018821,40.480827,667926.046863519,4483011.73527646,667000,4483000,0.0744448983259201
"391","STER_006",-103.035332,40.463935,666568.228125937,4481105.26035748,666000,4481000,0.0260915894005298
"392","STER_006",-103.035332,40.463935,666568.228125937,4481105.26035748,666000,4481000,0.0260915894005298
"393","STER_006",-103.035332,40.463935,666568.228125937,4481105.26035748,666000,4481000,0.0260915894005298
"394","STER_006",-103.035332,40.463935,666568.228125937,4481105.26035748,666000,4481000,0.0260915894005298
"395","STER_012",-103.029801,40.460053,667046.806284256,4480684.77572993,667000,4480000,0.0155946796512604
"396","STER_012",-103.029801,40.460053,667046.806284256,4480684.77572993,667000,4480000,0.0155946796512604
"397","STER_006",-103.035332,40.463935,666568.228125937,4481105.26035748,666000,4481000,0.0260915894005298
"398","STER_006",-103.035332,40.463935,666568.228125937,4481105.26035748,666000,4481000,0.0260915894005298
"399","STER_012",-103.029801,40.460053,667046.806284256,4480684.77572993,667000,4480000,0.0155946796512604
"400","STER_012",-103.029801,40.460053,667046.806284256,4480684.77572993,667000,4480000,0.0155946796512604
"401","STER_012",-103.029801,40.460053,667046.806284256,4480684.77572993,667000,4480000,0.0155946796512604
"402","STER_012",-103.029801,40.460053,667046.806284256,4480684.77572993,667000,4480000,0.0155946796512604
"403","STER_016",-103.030754,40.463856,666956.579583773,4481105.14175602,666000,4481000,0.0260915894005298
"404","STER_016",-103.030754,40.463856,666956.579583773,4481105.14175602,666000,4481000,0.0260915894005298
"405","STER_016",-103.030754,40.463856,666956.579583773,4481105.14175602,666000,4481000,0.0260915894005298
"406","STER_016",-103.030754,40.463856,666956.579583773,4481105.14175602,666000,4481000,0.0260915894005298
"407","STER_010",-103.030496,40.460611,666986.493500721,4480745.40379678,666000,4480000,0.0109974097342492
"408","STER_010",-103.030496,40.460611,666986.493500721,4480745.40379678,666000,4480000,0.0109974097342492
"409","STER_016",-103.030754,40.463856,666956.579583773,4481105.14175602,666000,4481000,0.0260915894005298
"410","STER_016",-103.030754,40.463856,666956.579583773,4481105.14175602,666000,4481000,0.0260915894005298
"411","STER_010",-103.030496,40.460611,666986.493500721,4480745.40379678,666000,4480000,0.0109974097342492
"412","STER_010",-103.030496,40.460611,666986.493500721,4480745.40379678,666000,4480000,0.0109974097342492
"413","STER_010",-103.030496,40.460611,666986.493500721,4480745.40379678,666000,4480000,0.0109974097342492
"414","STER_010",-103.030496,40.460611,666986.493500721,4480745.40379678,666000,4480000,0.0109974097342492
"415","STER_011",-103.031538,40.461168,666896.76178837,4480805.26503137,666000,4480000,0.0109974097342492
"416","STER_011",-103.031538,40.461168,666896.76178837,4480805.26503137,666000,4480000,0.0109974097342492
"417","STER_011",-103.031538,40.461168,666896.76178837,4480805.26503137,666000,4480000,0.0109974097342492
"418","STER_011",-103.031538,40.461168,666896.76178837,4480805.26503137,666000,4480000,0.0109974097342492
"419","STER_011",-103.031538,40.461168,666896.76178837,4480805.26503137,666000,4480000,0.0109974097342492
"420","STER_011",-103.031538,40.461168,666896.76178837,4480805.26503137,666000,4480000,0.0109974097342492
"421","STER_028",-103.018333,40.473273,667986.24753517,4482174.09504514,667000,4482000,0.0211841195456981
"422","STER_028",-103.018333,40.473273,667986.24753517,4482174.09504514,667000,4482000,0.0211841195456981
"423","STER_028",-103.018333,40.473273,667986.24753517,4482174.09504514,667000,4482000,0.0211841195456981
"424","STER_026",-103.0243,40.474713,667476.812556816,4482322.60536237,667000,4482000,0.0211841195456981
"425","STER_026",-103.0243,40.474713,667476.812556816,4482322.60536237,667000,4482000,0.0211841195456981
"426","STER_026",-103.0243,40.474713,667476.812556816,4482322.60536237,667000,4482000,0.0211841195456981
"427","STER_031",-103.011685,40.470725,668556.209352388,4481903.9205334,668000,4481000,0.0238912294380664
"428","STER_006",-103.035332,40.463935,666568.228125937,4481105.26035748,666000,4481000,0.0260915894005298
"429","STER_031",-103.011685,40.470725,668556.209352388,4481903.9205334,668000,4481000,0.0238912294380664
"430","STER_006",-103.035332,40.463935,666568.228125937,4481105.26035748,666000,4481000,0.0260915894005298
"431","STER_031",-103.011685,40.470725,668556.209352388,4481903.9205334,668000,4481000,0.0238912294380664
"432","STER_006",-103.035332,40.463935,666568.228125937,4481105.26035748,666000,4481000,0.0260915894005298
"433","STER_029",-103.011749,40.468561,668556.196258583,4481663.57282413,668000,4481000,0.0238912294380664
